"data/diamalb.lbl  ","ASTEROID","ASTEROID","diamalb.tab  ","DIAMALB_TAB  ","2000-03-16","2003-06-03","{ OBS056T6, OBS376T3, KECK1 }","{ EUROPEAN SOUTHERN OBSERVATORY 3.6-M EQUATORIAL CASSEGRAIN/COUDE REFLECTOR, MAUNA KEA OBSERVATORY 3.2-M NASA INFRARED CASSEGRAIN EQUAT. REFLECTOR (IRTF), W.M. KECK OBSERVATORY 10-M KECK I RITCHEY-CHRETIEN ALTAZIMUTH REFLECTOR }","{ I0069, I0070, I0071, KECK1LWS }","{ THERMAL INFRARED MULTI-MODE INSTRUMENT 2, JPL MID-INFRARED LARGE-WELL IMAGER, MIRSI - MID-INFRARED SPECTROMETER AND IMAGER, KECK I LONG WAVELENGTH SPECTROGRAPH (IR) }","DELBO2004                                                                    "
"data/fluxes.lbl   ","ASTEROID","ASTEROID","fluxes.tab   ","FLUXES_TAB   ","2000-03-16","2003-06-02","{ OBS056T6, OBS376T3, KECK1 }","{ EUROPEAN SOUTHERN OBSERVATORY 3.6-M EQUATORIAL CASSEGRAIN/COUDE REFLECTOR, MAUNA KEA OBSERVATORY 3.2-M NASA INFRARED CASSEGRAIN EQUAT. REFLECTOR (IRTF), W.M. KECK OBSERVATORY 10-M KECK I RITCHEY-CHRETIEN ALTAZIMUTH REFLECTOR }","{ I0069, I0070, I0071, KECK1LWS }","{ THERMAL INFRARED MULTI-MODE INSTRUMENT 2, JPL MID-INFRARED LARGE-WELL IMAGER, MIRSI - MID-INFRARED SPECTROMETER AND IMAGER, KECK I LONG WAVELENGTH SPECTROGRAPH (IR) }","DELBO2004                                                                    "
"data/footnotes.lbl","ASTEROID","ASTEROID","footnotes.tab","FOOTNOTES_TAB","2000-03-16","2003-06-02","{ OBS056T6, OBS376T3, KECK1 }","{ EUROPEAN SOUTHERN OBSERVATORY 3.6-M EQUATORIAL CASSEGRAIN/COUDE REFLECTOR, MAUNA KEA OBSERVATORY 3.2-M NASA INFRARED CASSEGRAIN EQUAT. REFLECTOR (IRTF), W.M. KECK OBSERVATORY 10-M KECK I RITCHEY-CHRETIEN ALTAZIMUTH REFLECTOR }","{ I0069, I0070, I0071, KECK1LWS }","{ THERMAL INFRARED MULTI-MODE INSTRUMENT 2, JPL MID-INFRARED LARGE-WELL IMAGER, MIRSI - MID-INFRARED SPECTROMETER AND IMAGER, KECK I LONG WAVELENGTH SPECTROGRAPH (IR) }","{ HARRISETAL2006, HARRISETAL2005, DELBO2004, DELBOETAL2003, MUELLERETAL2003 }"
