   510 Mabella           ---        -.999 9  0.0687 0.007 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
   511 Davida            ---        0.040 3  0.0540 0.002 1  0.0630 0.0660 0.0650   3  -9.99 -9.99 -9 
   512 Taurinensis       ---        -.999 9  0.1772 0.024 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
   513 Centesima         ---        0.106 2  0.0885 0.007 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
   514 Armida            ---        -.999 9  0.0379 0.003 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
   515 Athalia           ---        -.999 9  0.0390 0.005 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
   516 Amherstia         ---        0.173 3  0.1627 0.008 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
   517 Edith             ---        -.999 9  0.0387 0.002 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
   518 Halawe            ---        -.999 9  0.2871 0.073 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
   519 Sylvania          ---        -.999 9  0.1676 0.017 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
   520 Franziska         ---        -.999 9  0.1226 0.011 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
   521 Brixia            ---        -.999 9  0.0626 0.002 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
   522 Helga             ---        -.999 9  0.0388 0.003 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
   523 Ada               ---        -.999 9  0.2512 0.026 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
   524 Fidelio           ---        -.999 9  0.0402 0.003 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
   526 Jena              ---        -.999 9  0.0877 0.009 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
   527 Euryanthe         ---        -.999 9  0.0576 0.004 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
   528 Rezia             ---        -.999 9  0.0561 0.004 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
   529 Preziosa          ---        0.126 1  0.1632 0.017 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
   530 Turandot          ---        -.999 9  0.0472 0.003 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
   531 Zerlina           ---        -.999 9  0.1460 0.028 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
   532 Herculina         ---        0.160 3  0.1697 0.012 1  0.1630 0.1470 0.1520   3   0.09  0.05  1 
   533 Sara              ---        -.999 9  0.2479 0.028 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
   534 Nassovia          ---        0.183 1  0.1991 0.018 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
   535 Montague          ---        -.999 9  0.0514 0.007 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
   536 Merapi            ---        -.999 9  0.0452 0.006 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
   537 Pauly             ---        0.023 1  0.3489 0.046 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
   538 Friederike        ---        -.999 9  0.0641 0.004 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
   539 Pamina            ---        -.999 9  0.0800 0.011 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
   540 Rosamunde         ---        -.999 9  0.2426 0.088 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
   541 Deborah           ---        -.999 9  0.0496 0.005 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
   542 Susanna           ---        -.999 9  0.1843 0.009 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
   543 Charlotte         ---        -.999 9  0.2599 0.044 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
   544 Jetta             ---        -.999 9  0.3208 0.108 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
   545 Messalina         ---        -.999 9  0.0415 0.003 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
   546 Herodias          ---        -.999 9  0.0534 0.007 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
   547 Praxedis          ---        -.999 9  0.0566 0.004 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
   549 Jessonda          ---        -.999 9  0.1971 0.015 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
   550 Senta             ---        0.086 1  0.2215 0.052 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
   551 Ortrud            ---        -.999 9  0.0426 0.005 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
   552 Sigelinde         ---        -.999 9  0.0510 0.004 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
   554 Peraga            ---        0.039 1  0.0496 0.005 1  -.9999 -.9999 -.9999  -9   0.22  0.09  1 
   555 Norma             ---        -.999 9  0.0632 0.005 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
   556 Phyllis           ---        -.999 9  0.1853 0.011 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
   558 Carmen            ---        0.094 2  0.1161 0.007 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
   559 Nanon             ---        -.999 9  0.0500 0.004 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
   560 Delila            ---        -.999 9  0.0733 0.005 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
   561 Ingwelde          ---        -.999 9  0.0966 0.014 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
   562 Salome            ---        -.999 9  0.1967 0.026 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
   563 Suleika           ---        0.131 1  0.2477 0.010 1  0.1860 0.1660 0.1730   2  -9.99 -9.99 -9 
   564 Dudu              ---        -.999 9  0.0484 0.011 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
   565 Marbachia         ---        -.999 9  0.1033 0.007 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
   566 Stereoskopia      ---        -.999 9  0.0383 0.003 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
   567 Eleutheria        ---        -.999 9  0.0439 0.002 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
   568 Cheruskia         ---        -.999 9  0.0535 0.002 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
   569 Misa              ---        -.999 9  0.0297 0.001 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
   570 Kythera           ---        -.999 9  0.0500 0.003 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
   572 Rebekka           ---        -.999 9  0.0847 0.005 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
   573 Recha             ---        -.999 9  0.1110 0.021 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
   574 Reginhild         ---        -.999 9  0.3819 0.057 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
   575 Renate            ---        -.999 9  0.1706 0.027 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
   576 Emanuela          ---        -.999 9  0.0428 0.005 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
   577 Rhea              ---        -.999 9  0.1792 0.023 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
   578 Happelia          ---        -.999 9  0.0769 0.005 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
   579 Sidonia           ---        -.999 9  0.1748 0.009 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
   580 Selene            ---        -.999 9  0.1218 0.019 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
   581 Tauntonia         ---        -.999 9  0.0758 0.005 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
   582 Olympia           ---        -.999 9  0.2128 0.028 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
   583 Klotilde          ---        -.999 9  0.0660 0.005 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
   584 Semiramis         ---        0.202 2  0.1987 0.011 1  0.2080 0.1660 0.1800   2  -9.99 -9.99 -9 
   585 Bilkis            ---        -.999 9  0.0362 0.002 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
   586 Thekla            ---        -.999 9  0.0539 0.002 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
   588 Achilles          ---        -.999 9  0.0328 0.002 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
   589 Croatia           ---        -.999 9  0.0504 0.003 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
   590 Tomyris           ---        -.999 9  0.1218 0.009 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
   591 Irmgard           ---        -.999 9  0.0364 0.002 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
   593 Titania           ---        -.999 9  0.0604 0.009 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
   594 Mireille          ---        -.999 9  0.3256 0.071 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
   595 Polyxena          ---        -.999 9  0.0937 0.004 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
   596 Scheila           ---        0.021 2  0.0379 0.002 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
   597 Bandusia          ---        -.999 9  0.2361 0.053 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
   598 Octavia           ---        -.999 9  0.0521 0.006 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
   599 Luisa             ---        -.999 9  0.1377 0.008 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
   600 Musa              ---        -.999 9  0.2415 0.022 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
   601 Nerthus           ---        -.999 9  0.0454 0.003 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
   602 Marianna          ---        0.032 2  0.0539 0.002 1  0.0600 -.9999 0.0600   1  -9.99 -9.99 -9 
   603 Timandra          ---        -.999 9  0.1354 0.019 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
   604 Tekmessa          ---        -.999 9  0.0870 0.012 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
   605 Juvisia           ---        -.999 9  0.0684 0.010 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
   606 Brangane          ---        -.999 9  0.0986 0.013 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
   607 Jenny             ---        -.999 9  0.0711 0.005 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
   608 Adolfine          ---        -.999 9  0.1603 0.034 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
   609 Fulvia            ---        -.999 9  0.0602 0.007 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
   611 Valeria           ---        -.999 9  0.1148 0.006 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
   612 Veronika          ---        -.999 9  0.0411 0.003 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
   613 Ginevra           ---        -.999 9  0.0374 0.002 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
   614 Pia               ---        -.999 9  0.1056 0.013 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
   615 Roswitha          ---        -.999 9  0.0547 0.003 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
   616 Elly              ---        -.999 9  0.2866 0.053 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
   617 Patroclus         ---        0.028 2  0.0471 0.003 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
   618 Elfriede          ---        -.999 9  0.0606 0.005 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
   621 Werdandi          ---        -.999 9  0.1527 0.018 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
   623 Chimaera          ---        -.999 9  0.0372 0.002 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
   624 Hektor            ---        0.025 3  -.9999 -.999 0  0.0870 -.9999 0.0870   1  -9.99 -9.99 -9 
   625 Xenia             ---        -.999 9  0.2195 0.033 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
   626 Notburga          ---        -.999 9  0.0437 0.002 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
   627 Charis            ---        -.999 9  0.0786 0.009 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
   628 Christine         ---        -.999 9  0.1426 0.015 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
   629 Bernardina        ---        -.999 9  0.2140 0.034 2  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
   630 Euphemia          ---        -.999 9  0.2375 0.027 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
   631 Philippina        ---        -.999 9  0.1760 0.008 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
   633 Zelima            ---        0.082 2  0.1918 0.017 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
   634 Ute               ---        -.999 9  0.0530 0.007 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
   635 Vundtia           ---        -.999 9  0.0456 0.002 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
   636 Erika             ---        -.999 9  0.0507 0.011 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
   637 Chrysothemis      ---        -.999 9  0.0633 0.016 2  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
   638 Moira             ---        -.999 9  0.0494 0.002 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
   639 Latona            ---        0.175 1  0.1826 0.009 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
   640 Brambilla         ---        -.999 9  0.0686 0.004 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
   642 Clara             ---        -.999 9  0.1617 0.015 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
   643 Scheherezade      ---        -.999 9  0.0446 0.004 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
   644 Cosima            ---        -.999 9  0.1572 0.028 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
   645 Agrippina         ---        -.999 9  0.2381 0.025 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
   648 Pippa             ---        -.999 9  0.0509 0.002 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
   651 Antikleia         ---        -.999 9  0.1603 0.024 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
   652 Jubilatrix        ---        -.999 9  0.1710 0.038 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
   653 Berenike          ---        -.999 9  0.2444 0.034 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
   654 Zelinda           ---        -.999 9  0.0425 0.003 1  0.0760 0.0650 0.0690   1   0.18  0.06  1 
   655 Briseis           ---        -.999 9  0.2693 0.036 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
   656 Beagle            ---        -.999 9  0.0625 0.015 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
   657 Gunlod            ---        -.999 9  0.0415 0.003 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
   658 Asteria           ---        -.999 9  0.2040 0.024 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
   659 Nestor            ---        -.999 9  0.0378 0.003 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
   660 Crescentia        ---        0.121 1  0.2186 0.011 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
   661 Cloelia           ---        0.081 1  0.1076 0.007 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
   662 Newtonia          ---        -.999 9  0.1999 0.028 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
   663 Gerlinde          ---        -.999 9  0.0359 0.002 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
   664 Judith            ---        -.999 9  0.0344 0.003 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
   665 Sabine            ---        -.999 9  0.3895 0.039 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
   666 Desdemona         ---        -.999 9  0.1065 0.008 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
   667 Denise            ---        -.999 9  0.0737 0.003 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
   668 Dora              ---        -.999 9  0.0467 0.003 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
   669 Kypria            ---        -.999 9  0.1405 0.012 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
   670 Ottegebe          ---        -.999 9  0.1830 0.015 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
   671 Carnegia          ---        -.999 9  0.0512 0.011 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
   673 Edda              ---        -.999 9  0.1044 0.006 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
   674 Rachele           ---        0.107 1  0.2007 0.019 1  0.1560 -.9999 0.1560   1  -9.99 -9.99 -9 
   676 Melitta           ---        -.999 9  0.0526 0.002 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
   677 Aaltje            ---        -.999 9  0.2794 0.037 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
   678 Fredegundis       ---        -.999 9  0.2494 0.026 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
   679 Pax               ---        0.060 2  0.1646 0.017 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
   680 Genoveva          ---        -.999 9  0.0474 0.002 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
   683 Lanzia            ---        -.999 9  0.0855 0.075 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
   685 Hermia            ---        -.999 9  0.2807 0.050 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
   686 Gersuind          ---        -.999 9  0.1416 0.037 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
   688 Melanie           ---        -.999 9  0.0599 0.010 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
   689 Zita              ---        -.999 9  0.1183 0.011 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
   690 Wratislavia       ---        -.999 9  0.0763 0.005 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
   691 Lehigh            ---        -.999 9  0.0438 0.002 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
   692 Hippodamia        ---        -.999 9  0.1785 0.015 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
   693 Zerbinetta        ---        -.999 9  0.0683 0.003 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
   694 Ekard             ---        0.029 1  0.0460 0.004 1  -.9999 -.9999 -.9999  -9   0.09  0.04  1 
   695 Bella             ---        -.999 9  0.1450 0.009 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
   696 Leonora           ---        -.999 9  0.0773 0.004 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
   697 Galilea           ---        -.999 9  0.0387 0.002 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
   698 Ernestina         ---        -.999 9  0.1269 0.012 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
   700 Auravictrix       ---        -.999 9  0.2455 0.031 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
   701 Oriola            ---        -.999 9  0.2184 0.024 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
   702 Alauda            ---        -.999 9  0.0587 0.002 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
   704 Interamnia        ---        0.043 2  0.0742 0.002 1  0.0760 0.0600 0.0650   2  -9.99 -9.99 -9 
   705 Erminia           ---        -.999 9  0.0432 0.002 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
   706 Hirundo           ---        -.999 9  0.1721 0.019 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
   708 Raphaela          ---        -.999 9  0.2193 0.034 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
   709 Fringilla         ---        -.999 9  0.0459 0.003 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
   710 Gertrud           ---        -.999 9  0.0893 0.011 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
   712 Boliviana         ---        -.999 9  0.0510 0.002 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
   713 Luscinia          ---        -.999 9  0.0410 0.003 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
   714 Ulula             ---        -.999 9  0.2711 0.037 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
   715 Transvaalia       ---        -.999 9  0.2606 0.048 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
   716 Berkeley          ---        -.999 9  0.1801 0.028 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
   717 Wisibada          ---        -.999 9  0.0666 0.026 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
   718 Erida             ---        -.999 9  0.0399 0.006 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
   720 Bohlinia          ---        0.135 1  0.2029 0.018 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
   721 Tabora            ---        -.999 9  0.0604 0.004 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
   723 Hammonia          ---        -.999 9  0.1829 0.015 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
   725 Amanda            ---        -.999 9  0.0721 0.017 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
   726 Joella            ---        -.999 9  0.0549 0.005 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
   727 Nipponia          ---        -.999 9  0.2423 0.025 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
   729 Watsonia          ---        -.999 9  0.1381 0.009 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
   731 Sorga             ---        -.999 9  0.1436 0.015 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
   732 Tjilaki           ---        -.999 9  0.0655 0.006 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
   733 Mocia             ---        -.999 9  0.0542 0.010 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
   734 Benda             ---        -.999 9  0.0464 0.004 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
   735 Marghanna         ---        -.999 9  0.0484 0.002 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
   736 Harvard           ---        -.999 9  0.1406 0.011 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
   737 Arequipa          ---        0.193 2  0.2723 0.018 1  0.1490 -.9999 0.1490   2  -9.99 -9.99 -9 
   738 Alagasta          ---        -.999 9  0.0398 0.002 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
   739 Mandeville        ---        -.999 9  0.0526 0.003 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
   740 Cantabia          ---        -.999 9  0.0552 0.002 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
   741 Botolphia         ---        -.999 9  0.1391 0.014 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
   742 Edisona           ---        0.086 2  0.1286 0.022 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
   743 Eugenisis         ---        -.999 9  0.0625 0.003 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
   744 Aguntina          ---        -.999 9  0.0423 0.012 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
   746 Marlu             ---        -.999 9  0.0363 0.005 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
   747 Winchester        ---        0.027 2  0.0503 0.002 1  0.0870 -.9999 0.0870   2  -9.99 -9.99 -9 
   748 Simeisa           ---        -.999 9  0.0415 0.002 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
   750 Oskar             ---        -.999 9  0.0587 0.009 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
   751 Faina             ---        -.999 9  0.0497 0.004 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
   752 Sulamitis         ---        -.999 9  0.0409 0.002 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
   753 Tiflis            ---        -.999 9  0.2616 0.046 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
   754 Malabar           ---        -.999 9  0.0485 0.007 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
   755 Quintilla         ---        -.999 9  0.1621 0.021 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
   756 Lilliana          ---        -.999 9  0.0500 0.002 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
   757 Portlandia        ---        -.999 9  0.1427 0.014 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
   758 Mancunia          ---        -.999 9  0.1317 0.023 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
   759 Vinifera          ---        -.999 9  0.0548 0.007 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
   760 Massinga          ---        -.999 9  0.2276 0.012 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
   762 Pulcova           ---        -.999 9  0.0458 0.002 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
   764 Gedania           ---        -.999 9  0.0840 0.004 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
   766 Moguntia          ---        0.059 1  0.1572 0.025 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
   767 Bondia            ---        -.999 9  0.1024 0.015 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
   769 Tatjana           ---        -.999 9  0.0429 0.002 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
   770 Bali              ---        -.999 9  0.2896 0.043 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
   771 Libera            ---        -.999 9  0.1303 0.010 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
   772 Tanete            ---        -.999 9  0.0594 0.004 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
   773 Irmintraud        ---        -.999 9  0.0440 0.002 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
   774 Armor             ---        -.999 9  0.2529 0.020 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
   775 Lumiere           ---        -.999 9  0.1083 0.011 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
   776 Berbericia        ---        -.999 9  0.0655 0.004 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
   777 Gutemberga        ---        -.999 9  0.0494 0.003 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
   778 Theobalda         ---        -.999 9  0.0589 0.004 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
   779 Nina              ---        -.999 9  0.1440 0.016 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
